symbol,buyOrderPrice1,buyOrderQty1,sellOrderPrice1,sellQty1,lastTradedPrice,underLyingLtp,futuresLtp,spread,spreadPer,openPositions,annualisedYieldPer,volume,turnOver,transactionValue,caExpDate,ca,meta,series_key,snapshot_date
VALUEAXIS,0.0,0,0.05,4084,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
EBBETF0430,0.0,0,20.0,30,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
VIKRAMSOLR,0.0,0,1.0,45,0.0,0.0,0.0,0.0,0.0,1009,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
AZAD,0.0,0,9.0,65,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
OLAELEC,0.0,0,0.07,181,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
RBA,0.0,0,2.0,300,0.0,0.0,0.0,0.0,0.0,441,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
CLEANMAX,0.0,0,1.43,700,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
KSHINTL,0.0,0,10.0,974,0.0,0.0,0.0,0.0,0.0,27,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
TVSSCS,0.0,0,2.0,79,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
EUREKAFORB,0.0,0,0.98,600,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
BFSI,0.0,0,0.05,280,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
LIQUID1,0.0,0,1.92,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
AMAGI,0.0,0,10.0,82,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
CPSEETF,0.0,0,0.05,2360,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
VAL30IETF,0.0,0,0.03,35,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
UNIMECH,0.0,0,15.95,4,0.0,0.0,0.0,0.0,0.0,14,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
WAAREERTL,0.0,0,12.0,500,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
BANKBETF,0.0,0,0.1,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
IKS,0.0,0,10.0,200,0.0,0.0,0.0,0.0,0.0,152,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
FINIETF,0.0,0,0.05,7187,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
MID150CASE,0.0,0,0.09,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
MOQUALITY,0.0,0,0.05,549,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
FIRSTCRY,0.0,0,0.12,50,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
BLACKBUCK,0.0,0,2.41,60,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
AWFIS,0.0,0,4.26,30,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
DECNGOLD,0.0,0,1.86,308,0.0,0.0,0.0,0.0,0.0,142,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
MOREALTY,0.0,0,0.05,3521,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
MOENERGY,0.0,0,0.07,20,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
INFRABEES,0.0,0,2.91,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
AONETMMQ50,0.0,0,0.04,60,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
SHADOWFAX,0.0,0,5.0,290,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
SBFC,0.0,0,0.17,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
AONETOTAL,0.0,0,0.1,260,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
AEQUS,0.0,0,0.4,22,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
COCKERILL,0.0,0,137.93,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
AUTOBEES,0.0,0,0.59,754,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
SML100CASE,0.0,0,5.0,7000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
JYOTICNC,0.0,0,14.43,26,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
MUTHOOTMF,0.0,0,5.0,204,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
URBANCO,0.0,0,0.51,6,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
INTERNET,0.0,0,0.25,14115,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
DIVOPPBEES,0.0,0,9.95,3230,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
GROWW,0.0,0,0.27,1500,0.0,0.0,0.0,0.0,0.0,265356,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
EMIL,0.0,0,0.74,278,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
BLUESTONE,0.0,0,17.58,36,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
FRACTAL,0.0,0,1.05,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
RATEGAIN,0.0,0,2.77,145,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
MEESHO,0.0,0,0.67,97,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
BAJAJHFL,0.0,0,0.14,315,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
PTCIL,0.0,0,50.0,2255,0.0,0.0,0.0,0.0,0.0,540,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
SAMBHV,0.0,0,5.0,5000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
AADHARHFC,0.0,0,0.79,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
MOMENTUM50,0.0,0,0.05,3969,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
ALPHAETF,0.0,0,0.06,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
THELEELA,0.0,0,5.0,34,0.0,0.0,0.0,0.0,0.0,45,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
NIF100BEES,0.0,0,10.0,50,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
TIMEX,0.0,0,1.29,101,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
LTGILTCASE,0.0,0,0.05,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
ITBEES,0.0,0,0.03,6500,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
AETHER,0.0,0,24.95,611,0.0,0.0,0.0,0.0,0.0,12,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
NORTHARC,0.0,0,2.55,200,0.0,0.0,0.0,0.0,0.0,11248,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
GROWWSC250,0.0,0,0.07,70,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
SMALLCAP,0.0,0,0.05,3661,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
GODIGIT,0.0,0,10.0,100,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
ITETF,0.0,0,0.21,372,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
WAKEFIT,0.0,0,3.09,4,0.0,0.0,0.0,0.0,0.0,6429,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
AVALON,0.0,0,7.88,102,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
IXIGO,0.0,0,3.41,1,0.0,0.0,0.0,0.0,0.0,48,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
AONENIFTY,0.0,0,0.04,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
LTGILTBEES,0.0,0,0.05,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
TENNIND,0.0,0,0.89,34,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,, ,{'isSLBSec': True},XO,2026-09-13
KAJARIACER,0.0,0,8.0,68,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,21-Sep-2026,DIVIDEND - RS 6 PER SHARE 21-Sep-2026,{'isSLBSec': True},XO,2026-09-13
RELAXO,0.0,0,0.67,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,18-Sep-2026,DIVIDEND - RS 3.50 PER SHARE 18-Sep-2026,{'isSLBSec': True},XO,2026-09-13
CAPLIPOINT,0.0,0,6.16,42,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,18-Sep-2026,DIVIDEND - RS 4 PER SHARE 18-Sep-2026,{'isSLBSec': True},XO,2026-09-13
SANSERA,0.0,0,5.06,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,17-Sep-2026,DIVIDEND - RS 4 PER SHARE 17-Sep-2026,{'isSLBSec': True},XO,2026-09-13
BLS,0.0,0,0.73,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RE 0.50 PER SHARE 16-Sep-2026,{'isSLBSec': True},XO,2026-09-13
GRWRHITECH,0.0,0,4.9,56,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RS 12 PER SHARE 16-Sep-2026,{'isSLBSec': True},XO,2026-09-13
63MOONS,0.0,0,45.0,100,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RS 2 PER SHARE 16-Sep-2026,{'isSLBSec': True},XO,2026-09-13
JASH,0.0,0,15.0,100,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RE 1 PER SHARE 16-Sep-2026,{'isSLBSec': True},XO,2026-09-13
SMSPHARMA,0.0,0,9.0,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RE 0.40 PER SHARE 16-Sep-2026,{'isSLBSec': True},XO,2026-09-13
VINATIORGA,0.0,0,15.0,116,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RS 8.50 PER SHARE 16-Sep-2026,{'isSLBSec': True},XO,2026-09-13
HINDCOPPER,0.0,0,2.48,100,0.0,0.0,0.0,0.0,0.0,404249,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RS 1.86 PER SHARE 16-Sep-2026,{'isSLBSec': True},XO,2026-09-13
VSTTILLERS,0.0,0,99.0,100,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RS 25 PER SHARE 16-Sep-2026,{'isSLBSec': True},XO,2026-09-13
PRAKASH,0.0,0,0.38,250,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RS 1.80 PER SHARE 16-Sep-2026,{'isSLBSec': True},XO,2026-09-13
VIJAYA,0.0,0,5.89,64,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16-Sep-2026,DIVIDEND - RS 2 PER SHARE 16-Sep-2026,{'isSLBSec': True},XO,2026-09-13
BELRISE,0.0,0,0.7,63,0.0,0.0,0.0,0.0,0.0,40,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RE 0.55 PER SHARE 15-Sep-2026,{'isSLBSec': True},XO,2026-09-13
BLUEDART,0.0,0,19.9,125,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RS 25 PER SHARE 15-Sep-2026,{'isSLBSec': True},XO,2026-09-13
CARYSIL,0.0,0,4.99,151,0.0,0.0,0.0,0.0,0.0,16,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RS 3 PER SHARE 15-Sep-2026,{'isSLBSec': True},XO,2026-09-13
DBL,0.0,0,5.0,3200,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RE 1 PER SHARE 15-Sep-2026,{'isSLBSec': True},XO,2026-09-13
WEBELSOLAR,0.0,0,4.44,1000,0.0,0.0,0.0,0.0,0.0,447,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RE 0.25 PER SHARE 15-Sep-2026,{'isSLBSec': True},XO,2026-09-13
KTKBANK,0.0,0,0.45,5000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RS 5 PER SHARE 15-Sep-2026,{'isSLBSec': True},XO,2026-09-13
TI,0.0,0,12.0,600,0.0,0.0,0.0,0.0,0.0,48897,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RE 1 PER SHARE 15-Sep-2026,{'isSLBSec': True},XO,2026-09-13
TIMETECHNO,0.0,0,0.89,140,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RS 1.50 PER SHARE 15-Sep-2026,{'isSLBSec': True},XO,2026-09-13
AARTIPHARM,0.0,0,1.6,128,0.0,0.0,0.0,0.0,0.0,45,0.0,0,0.0,0.0,15-Sep-2026,DIVIDEND - RS 2 PER SHARE 15-Sep-2026,{'isSLBSec': True},XO,2026-09-13
ZEEL,0.0,0,2.88,406,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,10-Sep-2026,DIVIDEND - RS 2 PER SHARE 10-Sep-2026,{'isSLBSec': True},XO,2026-09-13
POWERMECH,0.0,0,12.0,60,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,10-Sep-2026,DIVIDEND - RS 1.50 PER SHARE 10-Sep-2026,{'isSLBSec': True},XO,2026-09-13
GANECOS,0.0,0,9.99,271,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,10-Sep-2026,DIVIDEND - RS 3.50 PER SHARE 10-Sep-2026,{'isSLBSec': True},XO,2026-09-13
CENTURYPLY,0.0,0,5.0,500,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,09-Sep-2026,DIVIDEND - RE 1 PER SHARE 09-Sep-2026,{'isSLBSec': True},XO,2026-09-13
GNFC,0.0,0,0.9,1500,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,09-Sep-2026,DIVIDEND - RS 21 PER SHARE 09-Sep-2026,{'isSLBSec': True},XO,2026-09-13
SHAREINDIA,0.0,0,6.6,3000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,09-Sep-2026,DIVIDEND - RE 0.50 PER SHARE 09-Sep-2026,{'isSLBSec': True},XO,2026-09-13
TRAVELFOOD,0.0,0,15.0,175,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,09-Sep-2026,DIVIDEND - RS 10.25 PER SHARE 09-Sep-2026,{'isSLBSec': True},XO,2026-09-13
PRINCEPIPE,0.0,0,5.0,337,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,09-Sep-2026,DIVIDEND - RE 1 PER SHARE 09-Sep-2026,{'isSLBSec': True},XO,2026-09-13
JBMA,0.0,0,2.0,659,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,09-Sep-2026,DIVIDEND - RE 0.85 PER SHARE 09-Sep-2026,{'isSLBSec': True},XO,2026-09-13
GLOBUSSPR,0.0,0,6.0,1383,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,08-Sep-2026,DIVIDEND - RS 6.53 PER SHARE 08-Sep-2026,{'isSLBSec': True},XO,2026-09-13
SKIPPER,0.0,0,19.93,195,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,08-Sep-2026,DIVIDEND - RE 0.10 PER SHARE 08-Sep-2026,{'isSLBSec': True},XO,2026-09-13
TVSHLTD,0.0,0,9.99,90,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,08-Sep-2026,SCHEME OF ARRANGEMENT - BONUS NCRPS 46:1 08-Sep-2026,{'isSLBSec': True},XO,2026-09-13
POLYPLEX,0.0,0,5.0,128,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,08-Sep-2026,DIVIDEND - RE 1 PER SHARE 08-Sep-2026,{'isSLBSec': True},XO,2026-09-13
KDDL,0.0,0,19.93,185,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,08-Sep-2026,DIVIDEND - RS 8 PER SHARE 08-Sep-2026,{'isSLBSec': True},XO,2026-09-13
HEG,0.5,500,1.75,600,0.0,0.0,0.0,0.0,0.0,23400,0.0,0,0.0,0.0,07-Sep-2026,DEMERGER 07-Sep-2026,{'isSLBSec': True},XO,2026-09-13
CGCL,0.0,0,0.56,1024,0.0,0.0,0.0,0.0,0.0,676,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RE 0.20 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
SHILPAMED,0.0,0,8.0,1232,0.0,0.0,0.0,0.0,0.0,111,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RE 0.60 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
EMCURE,0.0,0,10.0,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RS 3.60 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
GICRE,0.0,0,4.49,50,0.0,0.0,0.0,0.0,0.0,1113,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RS 13.25 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
GULFOILLUB,0.0,0,1.84,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RS 30 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
AIAENG,0.0,0,10.0,807,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RS 16 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
ARVIND,0.0,0,0.87,1000,0.0,0.0,0.0,0.0,0.0,156,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RS 4.50 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
INDIGOPNTS,0.0,0,15.0,75,0.0,0.0,0.0,0.0,0.0,15,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RS 5 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
FCL,0.0,0,1.0,4000,0.0,0.0,0.0,0.0,0.0,38823,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RE 0.05 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
FINCABLES,0.0,0,5.0,28,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RS 9 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
SUPRIYA,0.0,0,20.0,100,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RE 1 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
VENUSPIPES,0.0,0,25.0,46,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RE 0.50 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
PARADEEP,0.0,0,0.6,200,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RS 1.50 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
PVRINOX,0.0,0,9.99,50,9.99,0.0,0.0,0.0,0.0,17640,0.0,321,3206.79,395244.09,04-Sep-2026,BUY BACK 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
SCI,0.0,0,1.24,500,0.0,0.0,0.0,0.0,0.0,169,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RE 1 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
CLEAN,0.0,0,6.85,55,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,04-Sep-2026,DIVIDEND - RS 4 PER SHARE 04-Sep-2026,{'isSLBSec': True},XO,2026-09-13
ACE,0.0,0,5.0,375,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,03-Sep-2026,DIVIDEND - RS 2 PER SHARE 03-Sep-2026,{'isSLBSec': True},XO,2026-09-13
VADILALIND,0.0,0,14.93,40,14.93,0.0,0.0,0.0,0.0,150,0.0,150,1096.5,1090714.5,03-Sep-2026,DIVIDEND - RS 43 PER SHARE 03-Sep-2026,{'isSLBSec': True},XO,2026-09-13
INTERARCH,0.0,0,5.95,800,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,03-Sep-2026,DIVIDEND - RS 12.50 PER SHARE 03-Sep-2026,{'isSLBSec': True},XO,2026-09-13
GPPL,0.0,0,0.49,30000,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,02-Sep-2026,DIVIDEND - RS 5 PER SHARE 02-Sep-2026,{'isSLBSec': True},XO,2026-09-13
TRITURBINE,0.0,0,7.0,315,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,02-Sep-2026,DIVIDEND - RS 2 PER SHARE 02-Sep-2026,{'isSLBSec': True},XO,2026-09-13
INDIAGLYCO,0.5,500,2.0,400,0.0,0.0,0.0,0.0,0.0,10600,0.0,0,0.0,0.0,02-Sep-2026,DEMERGER 02-Sep-2026,{'isSLBSec': True},XO,2026-09-13
CCL,0.0,0,100.0,50,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,01-Sep-2026,DIVIDEND - RS 3 PER SHARE 01-Sep-2026,{'isSLBSec': True},XO,2026-09-13
GARFIBRES,0.0,0,25.0,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,01-Sep-2026,DIVIDEND - RE 1 PER SHARE 01-Sep-2026,{'isSLBSec': True},XO,2026-09-13
ALIVUS,0.0,0,7.0,400,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,01-Sep-2026,DIVIDEND - RS 5 PER SHARE 01-Sep-2026,{'isSLBSec': True},XO,2026-09-13
MAHSEAMLES,0.0,0,1.23,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,01-Sep-2026,DIVIDEND - RS 10 PER SHARE 01-Sep-2026,{'isSLBSec': True},XO,2026-09-13
PGHH,0.0,0,6.0,16,0.0,0.0,0.0,0.0,0.0,12,0.0,0,0.0,0.0,01-Sep-2026,DIVIDEND - RS 60 PER SHARE 01-Sep-2026,{'isSLBSec': True},XO,2026-09-13
SUPRAJIT,0.0,0,5.0,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,01-Sep-2026,DIVIDEND - RS 2 PER SHARE 01-Sep-2026,{'isSLBSec': True},XO,2026-09-13
TRIVENI,0.0,0,5.0,1275,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31-Aug-2026,DIVIDEND - RS 1.25 PER SHARE 31-Aug-2026,{'isSLBSec': True},XO,2026-09-13
IONEXCHANG,0.0,0,5.49,110,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31-Aug-2026,DIVIDEND - RS 1.25 PER SHARE 31-Aug-2026,{'isSLBSec': True},XO,2026-09-13
MASTEK,0.0,0,9.88,1050,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31-Aug-2026,DIVIDEND - RS 16 PER SHARE 31-Aug-2026,{'isSLBSec': True},XO,2026-09-13
GAEL,0.0,0,5.0,32880,0.0,0.0,0.0,0.0,0.0,109,0.0,0,0.0,0.0,28-Aug-2026,DIVIDEND - RE 0.30 PER SHARE 28-Aug-2026,{'isSLBSec': True},XO,2026-09-13
SWANCORP,0.0,0,0.98,400,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,28-Aug-2026,DIVIDEND - RE 0.15 PER SHARE 28-Aug-2026,{'isSLBSec': True},XO,2026-09-13
